Theta, Alpha, Low_beta, High_beta, Gamma
3.964870918,2.28303031,5.473374723,2.005975611,1.023838431
3.715535103,0.838688104,0.527379745,0.364414913,0.26466078
2.805842129,0.651599906,0.417994148,0.294355892,0.260070515
2.361846641,1.139216147,0.441543908,0.197577454,0.188036669
1.444450668,0.361464177,1.085401886,0.24915195,0.3890419
3.964870918,2.28303031,5.473374723,2.005975611,1.023838431
3.715535103,0.838688104,0.527379745,0.364414913,0.26466078
2.805842129,0.651599906,0.417994148,0.294355892,0.260070515
2.361846641,1.139216147,0.441543908,0.197577454,0.188036669
1.444450668,0.361464177,1.085401886,0.24915195,0.3890419
3.964870918,2.28303031,5.473374723,2.005975611,1.023838431
3.715535103,0.838688104,0.527379745,0.364414913,0.26466078
1.27361849,0.666608995,0.381666362,0.33056926,0.271221601
2.730554131,0.703479045,0.408722106,0.312883249,0.228286835
1.22248622,1.210249692,1.405985339,0.49291113,0.446473318
2.842139064,2.888616019,5.829477708,1.745699553,0.892699954
1.614722801,0.501058601,0.368660576,0.413534834,0.312145597
1.27361849,0.666608995,0.381666362,0.33056926,0.271221601
2.730554131,0.703479045,0.408722106,0.312883249,0.228286835
1.22248622,1.210249692,1.405985339,0.49291113,0.446473318
2.842139064,2.888616019,5.829477708,1.745699553,0.892699954
1.614722801,0.501058601,0.368660576,0.413534834,0.312145597
1.27361849,0.666608995,0.381666362,0.33056926,0.271221601
2.730554131,0.703479045,0.408722106,0.312883249,0.228286835
1.22248622,1.210249692,1.405985339,0.49291113,0.446473318
2.842139064,2.888616019,5.829477708,1.745699553,0.892699954
1.614722801,0.501058601,0.368660576,0.413534834,0.312145597
1.27361849,0.666608995,0.381666362,0.33056926,0.271221601
2.730554131,0.703479045,0.408722106,0.312883249,0.228286835
1.22248622,1.210249692,1.405985339,0.49291113,0.446473318
2.842139064,2.888616019,5.829477708,1.745699553,0.892699954
1.614722801,0.501058601,0.368660576,0.413534834,0.312145597
1.27361849,0.666608995,0.381666362,0.33056926,0.271221601
2.730554131,0.703479045,0.408722106,0.312883249,0.228286835
1.22248622,1.210249692,1.405985339,0.49291113,0.446473318
2.842139064,2.888616019,5.829477708,1.745699553,0.892699954
1.614722801,0.501058601,0.368660576,0.413534834,0.312145597
1.713668174,0.667020893,0.516312961,0.344035076,0.287124221
2.798753972,0.497717372,0.328867402,0.397326221,0.312252516
1.642059818,1.300961427,1.210946984,0.562308613,0.393064997
4.18235315,4.999039436,4.189400357,1.054796232,0.817084252
1.492052516,0.732799568,0.578758419,0.327347867,0.293257813
1.713668174,0.667020893,0.516312961,0.344035076,0.287124221
2.798753972,0.497717372,0.328867402,0.397326221,0.312252516
1.642059818,1.300961427,1.210946984,0.562308613,0.393064997
4.18235315,4.999039436,4.189400357,1.054796232,0.817084252
1.492052516,0.732799568,0.578758419,0.327347867,0.293257813
1.713668174,0.667020893,0.516312961,0.344035076,0.287124221
2.798753972,0.497717372,0.328867402,0.397326221,0.312252516
1.642059818,1.300961427,1.210946984,0.562308613,0.393064997
4.18235315,4.999039436,4.189400357,1.054796232,0.817084252
1.492052516,0.732799568,0.578758419,0.327347867,0.293257813
1.713668174,0.667020893,0.516312961,0.344035076,0.287124221
2.798753972,0.497717372,0.328867402,0.397326221,0.312252516
1.642059818,1.300961427,1.210946984,0.562308613,0.393064997
4.18235315,4.999039436,4.189400357,1.054796232,0.817084252
1.492052516,0.732799568,0.578758419,0.327347867,0.293257813
1.713668174,0.667020893,0.516312961,0.344035076,0.287124221
2.798753972,0.497717372,0.328867402,0.397326221,0.312252516
1.642059818,1.300961427,1.210946984,0.562308613,0.393064997
4.18235315,4.999039436,4.189400357,1.054796232,0.817084252
1.492052516,0.732799568,0.578758419,0.327347867,0.293257813
12.95326064,0.898260619,0.635008333,0.372689897,0.282188384
12.51011289,1.099910489,0.501835399,0.297237518,0.201610498
9.970812986,0.867896667,0.685493869,0.254725087,0.171573893
11.57667943,3.598568224,2.70351087,0.844479147,0.441282956
10.7869041,1.031659887,0.715252032,0.282000736,0.279420101
12.95326064,0.898260619,0.635008333,0.372689897,0.282188384
12.51011289,1.099910489,0.501835399,0.297237518,0.201610498
9.970812986,0.867896667,0.685493869,0.254725087,0.171573893
11.57667943,3.598568224,2.70351087,0.844479147,0.441282956
10.7869041,1.031659887,0.715252032,0.282000736,0.279420101
12.95326064,0.898260619,0.635008333,0.372689897,0.282188384
12.51011289,1.099910489,0.501835399,0.297237518,0.201610498
9.970812986,0.867896667,0.685493869,0.254725087,0.171573893
11.57667943,3.598568224,2.70351087,0.844479147,0.441282956
10.7869041,1.031659887,0.715252032,0.282000736,0.279420101
12.95326064,0.898260619,0.635008333,0.372689897,0.282188384
12.51011289,1.099910489,0.501835399,0.297237518,0.201610498
9.970812986,0.867896667,0.685493869,0.254725087,0.171573893
11.57667943,3.598568224,2.70351087,0.844479147,0.441282956
10.7869041,1.031659887,0.715252032,0.282000736,0.279420101
12.95326064,0.898260619,0.635008333,0.372689897,0.282188384
12.51011289,1.099910489,0.501835399,0.297237518,0.201610498
9.970812986,0.867896667,0.685493869,0.254725087,0.171573893
11.57667943,3.598568224,2.70351087,0.844479147,0.441282956
10.7869041,1.031659887,0.715252032,0.282000736,0.279420101
13.94750848,0.869732513,0.464641233,0.425673472,0.193861864
13.2463355,1.090306091,0.29295942,0.178631105,0.230704561
10.50401794,0.660184692,0.908545854,0.250265236,0.11415117
10.21120204,1.151934922,1.807026653,1.001916631,0.562014893
11.65739495,0.742732736,0.497974595,0.419844831,0.219752662
13.94750848,0.869732513,0.464641233,0.425673472,0.193861864
13.2463355,1.090306091,0.29295942,0.178631105,0.230704561
10.50401794,0.660184692,0.908545854,0.250265236,0.11415117
10.21120204,1.151934922,1.807026653,1.001916631,0.562014893
11.65739495,0.742732736,0.497974595,0.419844831,0.219752662
13.94750848,0.869732513,0.464641233,0.425673472,0.193861864
13.2463355,1.090306091,0.29295942,0.178631105,0.230704561
10.50401794,0.660184692,0.908545854,0.250265236,0.11415117
10.21120204,1.151934922,1.807026653,1.001916631,0.562014893
11.65739495,0.742732736,0.497974595,0.419844831,0.219752662
13.94750848,0.869732513,0.464641233,0.425673472,0.193861864
13.2463355,1.090306091,0.29295942,0.178631105,0.230704561
10.50401794,0.660184692,0.908545854,0.250265236,0.11415117
10.21120204,1.151934922,1.807026653,1.001916631,0.562014893
11.65739495,0.742732736,0.497974595,0.419844831,0.219752662
13.94750848,0.869732513,0.464641233,0.425673472,0.193861864
13.2463355,1.090306091,0.29295942,0.178631105,0.230704561
10.50401794,0.660184692,0.908545854,0.250265236,0.11415117
10.21120204,1.151934922,1.807026653,1.001916631,0.562014893
11.65739495,0.742732736,0.497974595,0.419844831,0.219752662
5.157693921,1.055245081,0.869085522,0.508737716,0.220998228
1.958941063,0.436447305,0.248667847,0.292179922,0.289377538
0.998766108,0.512572064,0.700451203,0.309414807,0.150589666
1.402254019,1.399591557,1.830269685,1.376874591,0.712379756
4.092687489,0.765264788,0.633495417,0.483020154,0.222301384
5.157693921,1.055245081,0.869085522,0.508737716,0.220998228
1.958941063,0.436447305,0.248667847,0.292179922,0.289377538
0.998766108,0.512572064,0.700451203,0.309414807,0.150589666
1.402254019,1.399591557,1.830269685,1.376874591,0.712379756
4.092687489,0.765264788,0.633495417,0.483020154,0.222301384
5.157693921,1.055245081,0.869085522,0.508737716,0.220998228
1.958941063,0.436447305,0.248667847,0.292179922,0.289377538
0.998766108,0.512572064,0.700451203,0.309414807,0.150589666
1.402254019,1.399591557,1.830269685,1.376874591,0.712379756
4.092687489,0.765264788,0.633495417,0.483020154,0.222301384
5.157693921,1.055245081,0.869085522,0.508737716,0.220998228
1.958941063,0.436447305,0.248667847,0.292179922,0.289377538
0.998766108,0.512572064,0.700451203,0.309414807,0.150589666
1.402254019,1.399591557,1.830269685,1.376874591,0.712379756
4.092687489,0.765264788,0.633495417,0.483020154,0.222301384
5.157693921,1.055245081,0.869085522,0.508737716,0.220998228
1.958941063,0.436447305,0.248667847,0.292179922,0.289377538
0.998766108,0.512572064,0.700451203,0.309414807,0.150589666
1.402254019,1.399591557,1.830269685,1.376874591,0.712379756
4.092687489,0.765264788,0.633495417,0.483020154,0.222301384
1.884140487,1.091804727,0.872011011,0.308773065,0.238304628
1.02548335,0.285324519,0.347613811,0.320874366,0.196075402
0.412085726,0.452212528,0.402794158,0.199521527,0.152185568
0.944499091,2.049362634,1.538771275,0.787712457,0.548468671
1.662815232,0.812111104,0.677346481,0.233392186,0.230021441
1.884140487,1.091804727,0.872011011,0.308773065,0.238304628
1.02548335,0.285324519,0.347613811,0.320874366,0.196075402
0.412085726,0.452212528,0.402794158,0.199521527,0.152185568
0.944499091,2.049362634,1.538771275,0.787712457,0.548468671
1.662815232,0.812111104,0.677346481,0.233392186,0.230021441
1.884140487,1.091804727,0.872011011,0.308773065,0.238304628
1.02548335,0.285324519,0.347613811,0.320874366,0.196075402
0.412085726,0.452212528,0.402794158,0.199521527,0.152185568
0.944499091,2.049362634,1.538771275,0.787712457,0.548468671
1.662815232,0.812111104,0.677346481,0.233392186,0.230021441
1.884140487,1.091804727,0.872011011,0.308773065,0.238304628
1.02548335,0.285324519,0.347613811,0.320874366,0.196075402
0.412085726,0.452212528,0.402794158,0.199521527,0.152185568
0.944499091,2.049362634,1.538771275,0.787712457,0.548468671
1.662815232,0.812111104,0.677346481,0.233392186,0.230021441
1.884140487,1.091804727,0.872011011,0.308773065,0.238304628
1.02548335,0.285324519,0.347613811,0.320874366,0.196075402
0.412085726,0.452212528,0.402794158,0.199521527,0.152185568
0.944499091,2.049362634,1.538771275,0.787712457,0.548468671
1.662815232,0.812111104,0.677346481,0.233392186,0.230021441
0.849174962,0.819727217,0.340419897,0.213408827,0.218518277
0.856932764,0.367865699,0.378080788,0.248182081,0.162536402
0.30244683,0.578460941,0.754464476,0.3299869,0.167592764
0.713164611,2.510124256,1.619704807,0.660951179,0.396260909
0.978612211,0.961648799,0.373161288,0.229355595,0.174123732
0.849174962,0.819727217,0.340419897,0.213408827,0.218518277
0.856932764,0.367865699,0.378080788,0.248182081,0.162536402
0.30244683,0.578460941,0.754464476,0.3299869,0.167592764
0.713164611,2.510124256,1.619704807,0.660951179,0.396260909
0.978612211,0.961648799,0.373161288,0.229355595,0.174123732
0.849174962,0.819727217,0.340419897,0.213408827,0.218518277
0.856932764,0.367865699,0.378080788,0.248182081,0.162536402
0.30244683,0.578460941,0.754464476,0.3299869,0.167592764
0.713164611,2.510124256,1.619704807,0.660951179,0.396260909
0.978612211,0.961648799,0.373161288,0.229355595,0.174123732
0.849174962,0.819727217,0.340419897,0.213408827,0.218518277
0.856932764,0.367865699,0.378080788,0.248182081,0.162536402
0.30244683,0.578460941,0.754464476,0.3299869,0.167592764
0.713164611,2.510124256,1.619704807,0.660951179,0.396260909
0.978612211,0.961648799,0.373161288,0.229355595,0.174123732
0.849174962,0.819727217,0.340419897,0.213408827,0.218518277
0.856932764,0.367865699,0.378080788,0.248182081,0.162536402
0.30244683,0.578460941,0.754464476,0.3299869,0.167592764
0.713164611,2.510124256,1.619704807,0.660951179,0.396260909
0.978612211,0.961648799,0.373161288,0.229355595,0.174123732
0.994732782,0.87094898,0.514440172,0.351581677,0.249082075
1.131960715,0.503202653,0.538982924,0.374502918,0.269631682
0.924062723,0.875707629,2.004964832,0.655947786,0.204280299
1.551306664,1.670201928,2.788161856,1.090222766,0.459117626
1.764449837,1.067339112,0.589422088,0.459766591,0.17698973
0.994732782,0.87094898,0.514440172,0.351581677,0.249082075
1.131960715,0.503202653,0.538982924,0.374502918,0.269631682
0.924062723,0.875707629,2.004964832,0.655947786,0.204280299
1.551306664,1.670201928,2.788161856,1.090222766,0.459117626
1.764449837,1.067339112,0.589422088,0.459766591,0.17698973
0.994732782,0.87094898,0.514440172,0.351581677,0.249082075
1.131960715,0.503202653,0.538982924,0.374502918,0.269631682
0.924062723,0.875707629,2.004964832,0.655947786,0.204280299
1.551306664,1.670201928,2.788161856,1.090222766,0.459117626
1.764449837,1.067339112,0.589422088,0.459766591,0.17698973
0.994732782,0.87094898,0.514440172,0.351581677,0.249082075
1.131960715,0.503202653,0.538982924,0.374502918,0.269631682
0.924062723,0.875707629,2.004964832,0.655947786,0.204280299
1.551306664,1.670201928,2.788161856,1.090222766,0.459117626
1.764449837,1.067339112,0.589422088,0.459766591,0.17698973
0.994732782,0.87094898,0.514440172,0.351581677,0.249082075
1.131960715,0.503202653,0.538982924,0.374502918,0.269631682
0.924062723,0.875707629,2.004964832,0.655947786,0.204280299
1.551306664,1.670201928,2.788161856,1.090222766,0.459117626
1.764449837,1.067339112,0.589422088,0.459766591,0.17698973
1.387667228,0.793456812,0.555700854,0.337990841,0.254220941
1.149771882,0.260141036,0.339144097,0.391779177,0.246694681
0.817757887,0.699171843,1.052948925,0.349574262,0.175961931
1.927492805,1.005191972,1.791864831,0.910823604,0.436643033
1.977943667,0.677128214,0.506659506,0.30214826,0.22863767
1.387667228,0.793456812,0.555700854,0.337990841,0.254220941
1.149771882,0.260141036,0.339144097,0.391779177,0.246694681
0.817757887,0.699171843,1.052948925,0.349574262,0.175961931
1.927492805,1.005191972,1.791864831,0.910823604,0.436643033
1.977943667,0.677128214,0.506659506,0.30214826,0.22863767
1.387667228,0.793456812,0.555700854,0.337990841,0.254220941
1.149771882,0.260141036,0.339144097,0.391779177,0.246694681
0.817757887,0.699171843,1.052948925,0.349574262,0.175961931
1.927492805,1.005191972,1.791864831,0.910823604,0.436643033
1.977943667,0.677128214,0.506659506,0.30214826,0.22863767
1.387667228,0.793456812,0.555700854,0.337990841,0.254220941
1.149771882,0.260141036,0.339144097,0.391779177,0.246694681
0.817757887,0.699171843,1.052948925,0.349574262,0.175961931
1.927492805,1.005191972,1.791864831,0.910823604,0.436643033
1.977943667,0.677128214,0.506659506,0.30214826,0.22863767
1.387667228,0.793456812,0.555700854,0.337990841,0.254220941
1.149771882,0.260141036,0.339144097,0.391779177,0.246694681
0.817757887,0.699171843,1.052948925,0.349574262,0.175961931
1.927492805,1.005191972,1.791864831,0.910823604,0.436643033
1.977943667,0.677128214,0.506659506,0.30214826,0.22863767
2.002252423,0.984607359,0.539584289,0.247494142,0.187697178
1.050635541,0.403048202,0.280849525,0.259591475,0.184979699
0.551646979,0.453235242,0.526790438,0.217944474,0.180436645
2.928656385,0.67746702,1.796052036,0.688437968,0.479179094
2.353094337,0.861211586,0.543218014,0.246053032,0.230872094
2.002252423,0.984607359,0.539584289,0.247494142,0.187697178
1.050635541,0.403048202,0.280849525,0.259591475,0.184979699
0.551646979,0.453235242,0.526790438,0.217944474,0.180436645
2.928656385,0.67746702,1.796052036,0.688437968,0.479179094
2.353094337,0.861211586,0.543218014,0.246053032,0.230872094
2.002252423,0.984607359,0.539584289,0.247494142,0.187697178
1.050635541,0.403048202,0.280849525,0.259591475,0.184979699
0.551646979,0.453235242,0.526790438,0.217944474,0.180436645
2.928656385,0.67746702,1.796052036,0.688437968,0.479179094
2.353094337,0.861211586,0.543218014,0.246053032,0.230872094
2.002252423,0.984607359,0.539584289,0.247494142,0.187697178
1.050635541,0.403048202,0.280849525,0.259591475,0.184979699
0.551646979,0.453235242,0.526790438,0.217944474,0.180436645
2.928656385,0.67746702,1.796052036,0.688437968,0.479179094
2.353094337,0.861211586,0.543218014,0.246053032,0.230872094
2.002252423,0.984607359,0.539584289,0.247494142,0.187697178
0.412507971,0.700707759,0.305913729,0.325794831,0.22945172
0.636163241,0.620487748,0.596890741,0.425226615,0.230998247
3.130086146,1.856641475,3.477553572,0.660582692,0.629300493
2.190580813,1.105660542,0.516020949,0.130513545,0.228614659
1.955619102,1.239966057,0.493723115,0.119558944,0.219010522
0.412507971,0.700707759,0.305913729,0.325794831,0.22945172
0.636163241,0.620487748,0.596890741,0.425226615,0.230998247
3.130086146,1.856641475,3.477553572,0.660582692,0.629300493
2.190580813,1.105660542,0.516020949,0.130513545,0.228614659
1.955619102,1.239966057,0.493723115,0.119558944,0.219010522
0.412507971,0.700707759,0.305913729,0.325794831,0.22945172
0.636163241,0.620487748,0.596890741,0.425226615,0.230998247
3.130086146,1.856641475,3.477553572,0.660582692,0.629300493
2.190580813,1.105660542,0.516020949,0.130513545,0.228614659
1.955619102,1.239966057,0.493723115,0.119558944,0.219010522
0.412507971,0.700707759,0.305913729,0.325794831,0.22945172
0.636163241,0.620487748,0.596890741,0.425226615,0.230998247
3.130086146,1.856641475,3.477553572,0.660582692,0.629300493
2.190580813,1.105660542,0.516020949,0.130513545,0.228614659
1.955619102,1.239966057,0.493723115,0.119558944,0.219010522
0.412507971,0.700707759,0.305913729,0.325794831,0.22945172
0.636163241,0.620487748,0.596890741,0.425226615,0.230998247
3.130086146,1.856641475,3.477553572,0.660582692,0.629300493
2.190580813,1.105660542,0.516020949,0.130513545,0.228614659
1.019022501,0.682739107,0.538648862,0.11776997,0.214049094
0.499532727,0.64932479,0.193799567,0.28487609,0.225348492
0.433571047,0.612195638,0.626772685,0.444210459,0.311376381
2.098237742,1.680943913,3.474895293,0.762319523,0.632365583
1.827116894,0.693685107,0.775720155,0.132049431,0.209870384
1.019022501,0.682739107,0.538648862,0.11776997,0.214049094
0.499532727,0.64932479,0.193799567,0.28487609,0.225348492
0.433571047,0.612195638,0.626772685,0.444210459,0.311376381
2.098237742,1.680943913,3.474895293,0.762319523,0.632365583
1.827116894,0.693685107,0.775720155,0.132049431,0.209870384
1.019022501,0.682739107,0.538648862,0.11776997,0.214049094
0.499532727,0.64932479,0.193799567,0.28487609,0.225348492
0.433571047,0.612195638,0.626772685,0.444210459,0.311376381
2.098237742,1.680943913,3.474895293,0.762319523,0.632365583
1.827116894,0.693685107,0.775720155,0.132049431,0.209870384
1.019022501,0.682739107,0.538648862,0.11776997,0.214049094
0.499532727,0.64932479,0.193799567,0.28487609,0.225348492
0.433571047,0.612195638,0.626772685,0.444210459,0.311376381
2.098237742,1.680943913,3.474895293,0.762319523,0.632365583
1.827116894,0.693685107,0.775720155,0.132049431,0.209870384
1.019022501,0.682739107,0.538648862,0.11776997,0.214049094
0.499532727,0.64932479,0.193799567,0.28487609,0.225348492
0.433571047,0.612195638,0.626772685,0.444210459,0.311376381
2.098237742,1.680943913,3.474895293,0.762319523,0.632365583
1.827116894,0.693685107,0.775720155,0.132049431,0.209870384
1.08285733,0.797839549,0.638030395,0.2262017,0.148421276
0.413691116,0.471195918,0.294130228,0.198239325,0.17679392
0.352734195,0.680841455,0.680043912,0.364871082,0.183485839
1.665175004,2.30227537,2.73274242,1.03141912,0.417877256
1.681153607,1.036203049,1.033749243,0.278378115,0.121779549
1.08285733,0.797839549,0.638030395,0.2262017,0.148421276
0.413691116,0.471195918,0.294130228,0.198239325,0.17679392
0.352734195,0.680841455,0.680043912,0.364871082,0.183485839
1.665175004,2.30227537,2.73274242,1.03141912,0.417877256
1.681153607,1.036203049,1.033749243,0.278378115,0.121779549
1.08285733,0.797839549,0.638030395,0.2262017,0.148421276
0.413691116,0.471195918,0.294130228,0.198239325,0.17679392
0.352734195,0.680841455,0.680043912,0.364871082,0.183485839
1.665175004,2.30227537,2.73274242,1.03141912,0.417877256
1.681153607,1.036203049,1.033749243,0.278378115,0.121779549
1.08285733,0.797839549,0.638030395,0.2262017,0.148421276
0.413691116,0.471195918,0.294130228,0.198239325,0.17679392
0.352734195,0.680841455,0.680043912,0.364871082,0.183485839
1.665175004,2.30227537,2.73274242,1.03141912,0.417877256
1.681153607,1.036203049,1.033749243,0.278378115,0.121779549
1.08285733,0.797839549,0.638030395,0.2262017,0.148421276
0.413691116,0.471195918,0.294130228,0.198239325,0.17679392
0.352734195,0.680841455,0.680043912,0.364871082,0.183485839
1.665175004,2.30227537,2.73274242,1.03141912,0.417877256
1.681153607,1.036203049,1.033749243,0.278378115,0.121779549
0.643301829,0.978136948,0.457364818,0.200034059,0.206300742
0.298710565,0.235872021,0.286499867,0.195957704,0.203707551
0.413971012,0.728873449,0.419163523,0.246461472,0.177059355
1.795707495,2.731375552,1.660514414,0.69245638,0.499369879
1.099230507,1.344145506,0.60966306,0.23320779,0.155468247
0.643301829,0.978136948,0.457364818,0.200034059,0.206300742
0.298710565,0.235872021,0.286499867,0.195957704,0.203707551
0.413971012,0.728873449,0.419163523,0.246461472,0.177059355
1.795707495,2.731375552,1.660514414,0.69245638,0.499369879
1.099230507,1.344145506,0.60966306,0.23320779,0.155468247
0.643301829,0.978136948,0.457364818,0.200034059,0.206300742
0.298710565,0.235872021,0.286499867,0.195957704,0.203707551
0.413971012,0.728873449,0.419163523,0.246461472,0.177059355
1.795707495,2.731375552,1.660514414,0.69245638,0.499369879
1.099230507,1.344145506,0.60966306,0.23320779,0.155468247
0.643301829,0.978136948,0.457364818,0.200034059,0.206300742
0.298710565,0.235872021,0.286499867,0.195957704,0.203707551
0.413971012,0.728873449,0.419163523,0.246461472,0.177059355
1.795707495,2.731375552,1.660514414,0.69245638,0.499369879
1.099230507,1.344145506,0.60966306,0.23320779,0.155468247
0.643301829,0.978136948,0.457364818,0.200034059,0.206300742
0.298710565,0.235872021,0.286499867,0.195957704,0.203707551
0.413971012,0.728873449,0.419163523,0.246461472,0.177059355
1.795707495,2.731375552,1.660514414,0.69245638,0.499369879
1.099230507,1.344145506,0.60966306,0.23320779,0.155468247
0.360086943,0.655987148,0.363400043,0.25000395,0.257893767
0.572996368,0.184776747,0.201108049,0.20491063,0.196893657
0.896460589,0.437998974,0.251616287,0.226430763,0.221331934
1.735041991,0.72929255,2.024102401,0.74390452,0.729083223
0.55755592,0.989476552,0.426358002,0.281688856,0.216116529
0.360086943,0.655987148,0.363400043,0.25000395,0.257893767
0.572996368,0.184776747,0.201108049,0.20491063,0.196893657
0.896460589,0.437998974,0.251616287,0.226430763,0.221331934
1.735041991,0.72929255,2.024102401,0.74390452,0.729083223
0.55755592,0.989476552,0.426358002,0.281688856,0.216116529
0.360086943,0.655987148,0.363400043,0.25000395,0.257893767
0.572996368,0.184776747,0.201108049,0.20491063,0.196893657
0.896460589,0.437998974,0.251616287,0.226430763,0.221331934
1.735041991,0.72929255,2.024102401,0.74390452,0.729083223
0.55755592,0.989476552,0.426358002,0.281688856,0.216116529
0.360086943,0.655987148,0.363400043,0.25000395,0.257893767
0.572996368,0.184776747,0.201108049,0.20491063,0.196893657
0.896460589,0.437998974,0.251616287,0.226430763,0.221331934
1.735041991,0.72929255,2.024102401,0.74390452,0.729083223
0.55755592,0.989476552,0.426358002,0.281688856,0.216116529
0.360086943,0.655987148,0.363400043,0.25000395,0.257893767
0.572996368,0.184776747,0.201108049,0.20491063,0.196893657
0.896460589,0.437998974,0.251616287,0.226430763,0.221331934
1.735041991,0.72929255,2.024102401,0.74390452,0.729083223
0.55755592,0.989476552,0.426358002,0.281688856,0.216116529
0.35227692,0.629396618,0.389488138,0.350021616,0.291927181
0.523535268,0.190808458,0.267014961,0.25146878,0.208449308
1.019237962,0.397315971,0.342845977,0.218373076,0.224823786
1.7779914,0.685108911,2.018581609,1.697777588,1.107291867
0.506818653,0.654115071,0.515898247,0.426750382,0.315976259
0.35227692,0.629396618,0.389488138,0.350021616,0.291927181
0.523535268,0.190808458,0.267014961,0.25146878,0.208449308
1.019237962,0.397315971,0.342845977,0.218373076,0.224823786
1.7779914,0.685108911,2.018581609,1.697777588,1.107291867
0.506818653,0.654115071,0.515898247,0.426750382,0.315976259
0.35227692,0.629396618,0.389488138,0.350021616,0.291927181
0.523535268,0.190808458,0.267014961,0.25146878,0.208449308
1.019237962,0.397315971,0.342845977,0.218373076,0.224823786
1.7779914,0.685108911,2.018581609,1.697777588,1.107291867
0.506818653,0.654115071,0.515898247,0.426750382,0.315976259
0.35227692,0.629396618,0.389488138,0.350021616,0.291927181
0.523535268,0.190808458,0.267014961,0.25146878,0.208449308
1.019237962,0.397315971,0.342845977,0.218373076,0.224823786
1.7779914,0.685108911,2.018581609,1.697777588,1.107291867
0.506818653,0.654115071,0.515898247,0.426750382,0.315976259
0.35227692,0.629396618,0.389488138,0.350021616,0.291927181
0.523535268,0.190808458,0.267014961,0.25146878,0.208449308
1.019237962,0.397315971,0.342845977,0.218373076,0.224823786
1.7779914,0.685108911,2.018581609,1.697777588,1.107291867
0.506818653,0.654115071,0.515898247,0.426750382,0.315976259
1.109533134,1.53901293,1.179631097,0.432662029,0.565975678
0.423105482,0.158835634,0.305789018,0.247274868,0.214334863
0.699100512,1.075245231,0.956269277,0.452880106,0.47751453
13.26160107,2.773730825,5.660525121,4.432885472,3.635925694
1.245859699,0.958383541,1.084232677,0.532564697,0.642160667
1.109533134,1.53901293,1.179631097,0.432662029,0.565975678
0.423105482,0.158835634,0.305789018,0.247274868,0.214334863
0.699100512,1.075245231,0.956269277,0.452880106,0.47751453
13.26160107,2.773730825,5.660525121,4.432885472,3.635925694
1.245859699,0.958383541,1.084232677,0.532564697,0.642160667
1.109533134,1.53901293,1.179631097,0.432662029,0.565975678
0.423105482,0.158835634,0.305789018,0.247274868,0.214334863
0.699100512,1.075245231,0.956269277,0.452880106,0.47751453
13.26160107,2.773730825,5.660525121,4.432885472,3.635925694
1.245859699,0.958383541,1.084232677,0.532564697,0.642160667
1.109533134,1.53901293,1.179631097,0.432662029,0.565975678
0.423105482,0.158835634,0.305789018,0.247274868,0.214334863
0.699100512,1.075245231,0.956269277,0.452880106,0.47751453
13.26160107,2.773730825,5.660525121,4.432885472,3.635925694
1.245859699,0.958383541,1.084232677,0.532564697,0.642160667
1.109533134,1.53901293,1.179631097,0.432662029,0.565975678
0.423105482,0.158835634,0.305789018,0.247274868,0.214334863
0.699100512,1.075245231,0.956269277,0.452880106,0.47751453
13.26160107,2.773730825,5.660525121,4.432885472,3.635925694
1.245859699,0.958383541,1.084232677,0.532564697,0.642160667
1.317644834,1.727163314,2.048539223,0.653766296,0.73319283
0.787319847,0.135294646,0.207488839,0.216990433,0.281523066
0.744752859,2.432957758,1.642248214,0.5114632,0.807423399
29.6415677,6.228860694,9.622037202,6.474257044,6.997958963
1.815547028,1.038486016,1.872897567,0.829081491,0.914000576
1.317644834,1.727163314,2.048539223,0.653766296,0.73319283
0.787319847,0.135294646,0.207488839,0.216990433,0.281523066
0.744752859,2.432957758,1.642248214,0.5114632,0.807423399
29.6415677,6.228860694,9.622037202,6.474257044,6.997958963
1.815547028,1.038486016,1.872897567,0.829081491,0.914000576
1.317644834,1.727163314,2.048539223,0.653766296,0.73319283
0.787319847,0.135294646,0.207488839,0.216990433,0.281523066
0.744752859,2.432957758,1.642248214,0.5114632,0.807423399
29.6415677,6.228860694,9.622037202,6.474257044,6.997958963
1.815547028,1.038486016,1.872897567,0.829081491,0.914000576
1.317644834,1.727163314,2.048539223,0.653766296,0.73319283
0.787319847,0.135294646,0.207488839,0.216990433,0.281523066
0.744752859,2.432957758,1.642248214,0.5114632,0.807423399
29.6415677,6.228860694,9.622037202,6.474257044,6.997958963
1.815547028,1.038486016,1.872897567,0.829081491,0.914000576
1.317644834,1.727163314,2.048539223,0.653766296,0.73319283
0.787319847,0.135294646,0.207488839,0.216990433,0.281523066
0.744752859,2.432957758,1.642248214,0.5114632,0.807423399
29.6415677,6.228860694,9.622037202,6.474257044,6.997958963
1.815547028,1.038486016,1.872897567,0.829081491,0.914000576
1.411208285,0.630960193,1.347473735,0.637038163,0.519541985
0.731276687,0.353200328,0.295421067,0.188677772,0.177608126
1.006618703,1.564021366,1.026731063,0.341759926,0.700817467
13.64138654,3.035472504,7.809735287,5.673806593,6.232704628
2.030944698,0.847340517,1.715248192,0.884806481,0.725753339
1.411208285,0.630960193,1.347473735,0.637038163,0.519541985
0.731276687,0.353200328,0.295421067,0.188677772,0.177608126
1.006618703,1.564021366,1.026731063,0.341759926,0.700817467
